,_id,_index,_score,_type,description,href,image,price,site,title,name,ram,memory,color,guarantee
80,1d4be6ab0299af5e30d5da7839d8071dedc5feb5,scrapy,0,items,"[""Y5 Lite (2018) - 5.45\"" - 1 Go - 8 Go - Bleu - Garantie 1 An""]","[""https://www.jumia.com.tn/y5-lite-2018-5.45-1-go-8-go-bleu-garantie-1-an-huawei-mpg1989.html""]","[""https://tn.jumia.is/98dbw5CrRdzKQNDp6cW31gcZgG0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/16/3861/1.jpg?1015""]","[""358 ""]",jumia,"[""Y5 Lite (2018) - 5.45\"" - 1 Go - 8 Go - Bleu - Garantie 1 An""]","[""Y5 Lite (2018) ", 1 Go , 8 Go , Bleu ," Garantie 1 An""]"
81,c91a4027c44975560501d0cf9b2c0126ba90609d,scrapy,0,items,"[""L-ement 505 - 5\"" - 1 Go - 8 Go - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/logicom-l-ement-505-5-1-go-8-go-noir-garantie-1-an-141623.html""]","[""https://tn.jumia.is/vxPE3XpTax9zSLNwp9H7QmlmDDw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/32/6141/1.jpg?0383""]","[""199 ""]",jumia,"[""L-ement 505 - 5\"" - 1 Go - 8 Go - Noir - Garantie 1 an""]","[""L ement 505 ", 1 Go , 8 Go , Noir ," Garantie 1 an""]"
82,6a3ca166abd57ac40b872fb12ceae923a3210e93,scrapy,0,items,"[""Y6 Prime 2019 - 6.09 \"" - 2 Go - 32 Go - Brune ambré - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y6-prime-2019-6.09-2-go-32-go-brune-ambre-garantie-1-an-149024.html""]","[""https://tn.jumia.is/dmVNXJuXbCck2DsDIKnjAOw1BkY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/42/0941/1.jpg?1486""]","[""490 ""]",jumia,"[""Y6 Prime 2019 - 6.09 \"" - 2 Go - 32 Go - Brune ambré - Garantie 1 An""]","[""Y6 Prime 2019 ", 2 Go , 32 Go , Brune ambré ," Garantie 1 An""]"
83,4418aa5846886036816fc0a569c0409d370173a3,scrapy,0,items,"[""Y7 prime 2019 - 6.2\"" - 3 Go - 32 Go - Rouge - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y7-prime-2019-6.2-3-go-32-go-rouge-garantie-1-an-181529.html""]","[""https://tn.jumia.is/xUbTC5va-3uE09XYhEea1pmp1IU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/92/5181/1.jpg?0669""]","[""589 ""]",jumia,"[""Y7 prime 2019 - 6.2\"" - 3 Go - 32 Go - Rouge - Garantie 1 An""]","[""Y7 prime 2019 ", 3 Go , 32 Go , Rouge ," Garantie 1 An""]"
84,7a0c71fae5ece4ecca1c46fecd440b536b7bf373,scrapy,0,items,"[""F9 - 6.3\"" - 4 Go - 64 Go - Rouge - Garantie 1 An""]","[""https://www.jumia.com.tn/oppo-f9-6.3-4-go-64-go-rouge-garantie-1-an-181521.html""]","[""https://tn.jumia.is/97sH-HDGFkPjJ_kZjlE7uH4fb70=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/12/5181/1.jpg?0908""]","[""769 ""]",jumia,"[""F9 - 6.3\"" - 4 Go - 64 Go - Rouge - Garantie 1 An""]","[""F9 ", 4 Go , 64 Go , Rouge ," Garantie 1 An""]"
85,18243b6e2b23fa982bd59b2a9d80d0506fda27ec,scrapy,0,items,"[""Plume L 2 Pro - RAM 2 Go - 16 Go - 5.7\""- Cam 8/13Mp  - Black - Garantie 1 An""]","[""https://www.jumia.com.tn/condor-plume-l-2-pro-ram-2-go-16-go-5.7-cam-813mp-black-garantie-1-an-117810.html""]","[""https://tn.jumia.is/tUaQTSn_W-vEGtAQOPXcRWu6Wlc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/01/8711/1.jpg?2425""]","[""422 ""]",jumia,"[""Plume L 2 Pro - RAM 2 Go - 16 Go - 5.7\""- Cam 8/13Mp  - Black - Garantie 1 An""]","[""Plume L 2 Pro ", RAM 2 Go , 16 Go , Black , Black 
86,f78b48dc3c1d51d73cb5dba4ebebe2f14c888307,scrapy,0,items,"[""Plume L3 - 5.7’’- 3 Go - 32 G - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/condor-plume-l3-5.7-3-go-32-g-noir-garantie-1-an-178158.html""]","[""https://tn.jumia.is/USPYX-ms74ehzZJGdXp-VzdoaZk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/1871/1.jpg?7053""]","[""489 ""]",jumia,"[""Plume L3 - 5.7’’- 3 Go - 32 G - Noir - Garantie 1 an""]","[""Plume L3 ", 3 Go , 32 G , Noir ," Garantie 1 an""]"
87,f1ce70ad63e400f7b93139c87db9fe01cb2a59f1,scrapy,0,items,"[""Galaxy A50 - 6.4’’- 4 Go - 128 Go - Blanc - Garantie 1 an""]","[""https://www.jumia.com.tn/samsung-galaxy-a50-6.4-4-go-128-go-blanc-garantie-1-an-181364.html""]","[""https://tn.jumia.is/8ttQLgRtEKNG66BNvkMyOIE26hw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/46/3181/1.jpg?6887""]","[""899 ""]",jumia,"[""Galaxy A50 - 6.4’’- 4 Go - 128 Go - Blanc - Garantie 1 an""]","[""Galaxy A50 ", 4 Go , 128 Go , Blanc ," Garantie 1 an""]"
88,e487aec1f7007fd2dccc6ee478d9121ab86b00bd,scrapy,0,items,"[""Power2 - 5'' - 2 Go - 16 Go - 3G - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/leagoo-power2-5-2-go-16-go-3g-noir-garantie-1-an-132314.html""]","[""https://tn.jumia.is/ewXqemPgzj_oVQMT7t0I4qIOAR0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/41/3231/1.jpg?7194""]","[""279 ""]",jumia,"[""Power2 - 5'' - 2 Go - 16 Go - 3G - Noir - Garantie 1 An""]","[""Power2 ", 2 Go , 16 Go , Noir ," Garantie 1 An""]"
89,c8d5ad9d2e0d088e715dd9bc7add5cbd1858b73c,scrapy,0,items,"[""iPhone X - 5.8\"" - 3 Go - 64 Go - Silver- Garantie 1 An""]","[""https://www.jumia.com.tn/apple-iphone-x-5.8-3-go-64-go-silver-garantie-1-an-178912.html""]","[""https://tn.jumia.is/kVClDJiFndVqnmdyNWIhiJ_kGoo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/21/9871/1.jpg?0746""]","[""3 599 ""]",jumia,"[""iPhone X - 5.8\"" - 3 Go - 64 Go - Silver- Garantie 1 An""]","[""iPhone X ", 3 Go , 64 Go , Silver," Garantie 1 An""]"
90,b66b6cb75c2e44da2e123da333dc429cfab2c45d,scrapy,0,items,"[""Galaxy J4 plus - 6\"" - 2 Go - 32 Go - Gold - Garantie 1 An""]","[""https://www.jumia.com.tn/galaxy-j4-plus-6-2-go-32-go-gold-garantie-1-an-samsung-mpg504.html""]","[""https://tn.jumia.is/2JOyHZw7Hqtk3OvAQFkpDf44yM4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/44/1121/1.jpg?4055""]","[""695 ""]",jumia,"[""Galaxy J4 plus - 6\"" - 2 Go - 32 Go - Gold - Garantie 1 An""]","[""Galaxy J4 plus ", 2 Go , 32 Go , Gold ," Garantie 1 An""]"
91,9e779be66b795ccf5d2c274554e0519bc0561e95,scrapy,0,items,"[""Nova 3i - RAM 4 Go - 128 Go -Iris Purple - Garantie 1 an""]","[""https://www.jumia.com.tn/huawei-nova-3i-ram-4-go-128-go-iris-purple-garantie-1-an-101144.html""]","[""https://tn.jumia.is/-_j1gEAyoUG8I0kGLqTeQic825g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/44/1101/1.jpg?0744""]","[""795 ""]",jumia,"[""Nova 3i - RAM 4 Go - 128 Go -Iris Purple - Garantie 1 an""]","[""Nova 3i ", RAM 4 Go , 128 Go ,Iris Purple ," Garantie 1 an""]"
92,9c31a703ce908bfc79bfbb7c4d726c2f5fc9b661,scrapy,0,items,"[""Galaxy J5 Pro - 5,2\"" - 2 Go - 16 Go - Gold - Garantie 1 an""]","[""https://www.jumia.com.tn/samsung-galaxy-j5-pro-52-2-go-16-go-gold-garantie-1-an-30748.html""]","[""https://tn.jumia.is/2nDg3shKauvth_dU-It2vzud1Ec=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/703/1.jpg?3817""]","[""799 ""]",jumia,"[""Galaxy J5 Pro - 5,2\"" - 2 Go - 16 Go - Gold - Garantie 1 an""]","[""Galaxy J5 Pro ", 2 Go , 16 Go , Gold ," Garantie 1 an""]"
93,73f07cf100c9c560cc9f1c750c98404ced819096,scrapy,0,items,"[""Y9 Prime 2019 - 6.59\"" - 4 Go - 128 Go - Vert Emeraude - 4000 mAh - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y9-prime-2019-6.59-4-go-128-go-vert-emeraude-4000-mah-garantie-1-an-179176.html""]","[""https://tn.jumia.is/BxUiH8fu92pJDPnpx-99uSiRunI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/67/1971/1.jpg?0280""]","[""849 ""]",jumia,"[""Y9 Prime 2019 - 6.59\"" - 4 Go - 128 Go - Vert Emeraude - 4000 mAh - Garantie 1 An""]","[""Y9 Prime 2019 ", 4 Go , 128 Go , Vert Emeraude ," Garantie 1 An""]"
94,ecb4f8de11586acad42ef81f375da86efbf76913,scrapy,0,items,"[""F11 - 6.5\"" - 6 Go - 64 Go - Blanc - Garantie 1 An + Carte mémoire 16 Go classe 10""]","[""https://www.jumia.com.tn/oppo-f11-6.5-6-go-64-go-blanc-garantie-1-an-carte-memoire-16-go-classe-10-173130.html""]","[""https://tn.jumia.is/QRmhUMBJn7eBg0W6cUdWSsG9c54=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/03/1371/1.jpg?7187""]","[""889 ""]",jumia,"[""F11 - 6.5\"" - 6 Go - 64 Go - Blanc - Garantie 1 An + Carte mémoire 16 Go classe 10""]","[""F11 ", 6 Go , 64 Go , Blanc ," Garantie 1 An + Carte mémoire 16 Go classe 10""]"
95,5902b5de87a1cc8c21fe01f0ceb5b62f4cdf5b48,scrapy,0,items,"[""A30 - 6.4\"" - 4 Go - 64 Go - Blanc - Garantie 1 an""]","[""https://www.jumia.com.tn/a30-6.4-4-go-64-go-blanc-garantie-1-an-samsung-mpg2611.html""]","[""https://tn.jumia.is/zpye5dyy2sVRm1jsbHRsZhoQZr8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/12/9841/1.jpg?4166""]","[""899 ""]",jumia,"[""A30 - 6.4\"" - 4 Go - 64 Go - Blanc - Garantie 1 an""]","[""A30 ", 4 Go , 64 Go , Blanc ," Garantie 1 an""]"
96,f337ddef136e96c24e5fb84ded01e5ec1a7ff95b,scrapy,0,items,"[""Z9 - 5\"" - 1 Go - 16 Go - Bleu - Garantie 1 An + Baguette selfie""]","[""https://www.jumia.com.tn/leagoo-z9-5-1-go-16-go-bleu-garantie-1-an-baguette-selfie-150374.html""]","[""https://tn.jumia.is/jb_K1e9-ayk0lhRm0wXyZx8vf44=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/47/3051/1.jpg?3425""]","[""190 ""]",jumia,"[""Z9 - 5\"" - 1 Go - 16 Go - Bleu - Garantie 1 An + Baguette selfie""]","[""Z9 ", 1 Go , 16 Go , Bleu ," Garantie 1 An + Baguette selfie""]"
97,5eb2c106a7a6ef3626dc55f5e8d4ac2225305404,scrapy,0,items,"[""F11 - 6.5\"" - 6 Go - 64 Go - Purple - Garantie 1 An + Carte mémoire 16 Go classe 10""]","[""https://www.jumia.com.tn/oppo-f11-6.5-6-go-64-go-purple-garantie-1-an-carte-memoire-16-go-classe-10-173129.html""]","[""https://tn.jumia.is/WvoIGYKVlyBihenCaesai8Fsay0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/92/1371/1.jpg?7187""]","[""889 ""]",jumia,"[""F11 - 6.5\"" - 6 Go - 64 Go - Purple - Garantie 1 An + Carte mémoire 16 Go classe 10""]","[""F11 ", 6 Go , 64 Go , Purple ," Garantie 1 An + Carte mémoire 16 Go classe 10""]"
98,df0bd3fa134857fc6ea4e04b9edcd67081776961,scrapy,0,items,"[""Y5 Prime 2019 -5.71\""- 2 Go - 32 Go - Gold - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y5-prime-2019-5.71-2-go-32-go-gold-garantie-1-an-173217.html""]","[""https://tn.jumia.is/tz9bN-zqoI1TfoU7_2DkHuRTL6c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/71/2371/1.jpg?0547""]","[""364 ""]",jumia,"[""Y5 Prime 2019 -5.71\""- 2 Go - 32 Go - Gold - Garantie 1 An""]","[""Y5 Prime 2019 ", 2 Go , 32 Go , Gold ," Garantie 1 An""]"
99,5b590a19e7e35e1786dcde7e9b1e5525fa437d05,scrapy,0,items,"[""iPhone 7 Plus - 5.5\"" - 3 Go - 256 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/apple-iphone-7-plus-5.5-3-go-256-go-noir-garantie-1-an-136677.html""]","[""https://tn.jumia.is/QmTQFlt2kRTGg8GyizHMkI-oStM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/77/6631/1.jpg?6987""]","[""2 799 ""]",jumia,"[""iPhone 7 Plus - 5.5\"" - 3 Go - 256 Go - Noir - Garantie 1 An""]","[""iPhone 7 Plus ", 3 Go , 256 Go , Noir ," Garantie 1 An""]"
100,a70d7bb553fa3c1aeb318f7b5ec1f34804f6b1e6,scrapy,0,items,"[""F11 Pro - 6.53\"" - 6 Go - 128 Go - Aurora Green - Garantie 1 An""]","[""https://www.jumia.com.tn/f11-pro-6.53-6-go-128-go-aurora-green-garantie-1-an-oppo-mpg4384.html""]","[""https://tn.jumia.is/G9mbVZwYUWvYqRoLPcZ3ixpLaug=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/95/4961/1.jpg?4707""]","[""1 089 ""]",jumia,"[""F11 Pro - 6.53\"" - 6 Go - 128 Go - Aurora Green - Garantie 1 An""]","[""F11 Pro ", 6 Go , 128 Go , Aurora Green ," Garantie 1 An""]"
101,6189d3353e286849cf8db8c45131de069c4ce13d,scrapy,0,items,"[""Y6 Prime 2019 - 6.09 \"" - 2 Go - 32 Go - Brune ambré - Garantie 1 An + Abonnement ORYXO Iptv & Baguette Selfie""]","[""https://www.jumia.com.tn/huawei-y6-prime-2019-6.09-2-go-32-go-brune-ambre-garantie-1-an-abonnement-oryxo-iptv-baguette-selfie-149893.html""]","[""https://tn.jumia.is/f2C8vYJCtv2yPCQv75R_qaDxIDo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/39/8941/1.jpg?9886""]","[""499 ""]",jumia,"[""Y6 Prime 2019 - 6.09 \"" - 2 Go - 32 Go - Brune ambré - Garantie 1 An + Abonnement ORYXO Iptv & Baguette Selfie""]","[""Y6 Prime 2019 ", 2 Go , 32 Go , Brune ambré ," Garantie 1 An + Abonnement ORYXO Iptv & Baguette Selfie""]"
102,763593d881bdb117d139fa9675b14e08903d0a29,scrapy,0,items,"[""P30 Lite - 4 Go - 128 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/p30-lite-4-go-128-go-noir-garantie-1-an-huawei-mpg3347.html""]","[""https://tn.jumia.is/wn5mQCFaHvTUyL8TgPfIvbqjOwU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/6351/1.jpg?6530""]","[""899 ""]",jumia,"[""P30 Lite - 4 Go - 128 Go - Noir - Garantie 1 An""]","[""P30 Lite ", 4 Go , 128 Go , Noir ," Garantie 1 An""]"
103,be807b7192504e995a9f1902952cc273e60d89c9,scrapy,0,items,"[""A5S - 6.2\"" - 2 Go - 32 Go - Rouge - Garantie 1 An + Carte mémoire 16 Go""]","[""https://www.jumia.com.tn/oppo-a5s-6.2-2-go-32-go-rouge-garantie-1-an-carte-memoire-16-go-172421.html""]","[""https://tn.jumia.is/HYNvxBRnq5NchJYgHAObE6pzMN0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/12/4271/1.jpg?8045""]","[""489 ""]",jumia,"[""A5S - 6.2\"" - 2 Go - 32 Go - Rouge - Garantie 1 An + Carte mémoire 16 Go""]","[""A5S ", 2 Go , 32 Go , Rouge ," Garantie 1 An + Carte mémoire 16 Go""]"
104,9ce6705382cca06a470cc865f2e4df6b245f14bf,scrapy,0,items,"[""Galaxy S9 Plus - 6.2\"" -  6 Go - 64 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/galaxy-s9-plus-6.2-6-go-64-go-noir-garantie-1-an-samsung-mpg2323.html""]","[""https://tn.jumia.is/RP8w0F6POvIvYv1MV0Sq77cQsaY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/2071/1.jpg?6769""]","[""2 699 ""]",jumia,"[""Galaxy S9 Plus - 6.2\"" -  6 Go - 64 Go - Noir - Garantie 1 An""]","[""Galaxy S9 Plus ",  6 Go , 64 Go , Noir ," Garantie 1 An""]"
105,b71b34ae7a550fcf517e7a9c68b83c3f4b949622,scrapy,0,items,"[""Galaxy A2 Core - 5\"" - 1 Go - 16 Go - Rouge - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-a2-core-5-1-go-16-go-rouge-garantie-1-an-173959.html""]","[""https://tn.jumia.is/nUtlGs0Zod0e8IqYWg872IlIZo8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/95/9371/1.jpg?2927""]","[""349 ""]",jumia,"[""Galaxy A2 Core - 5\"" - 1 Go - 16 Go - Rouge - Garantie 1 An""]","[""Galaxy A2 Core ", 1 Go , 16 Go , Rouge ," Garantie 1 An""]"
106,092abc50ae834729022c30072b5222670f8290b0,scrapy,0,items,"[""Y5  2019 - 5.71'' - 2 Go - 32 Go - Brun - Garantie 1 an""]","[""https://www.jumia.com.tn/huawei-y5-2019-5.71-2-go-32-go-brun-garantie-1-an-172824.html""]","[""https://tn.jumia.is/4qVkmOUD0zXeuU_bLNHq3mS0v1k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/42/8271/1.jpg?3699""]","[""389 ""]",jumia,"[""Y5  2019 - 5.71'' - 2 Go - 32 Go - Brun - Garantie 1 an""]","[""Y5  2019 ", 2 Go , 32 Go , Brun ," Garantie 1 an""]"
107,221844d8089617427bf01d5448b0403ab5eda77f,scrapy,0,items,"[""Galaxy A50 - 6.4\"" - 4 Go - 128 Go - White - Garantie 1 an""]","[""https://www.jumia.com.tn/samsung-galaxy-a50-6.4-4-go-128-go-white-garantie-1-an-162486.html""]","[""https://tn.jumia.is/V_Z6D56cZGyHyy4EkCdnI5X6WsM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/68/4261/1.jpg?6847""]","[""879 ""]",jumia,"[""Galaxy A50 - 6.4\"" - 4 Go - 128 Go - White - Garantie 1 an""]","[""Galaxy A50 ", 4 Go , 128 Go , White ," Garantie 1 an""]"
108,416c4fd3850f59b5fad11dd9e85450a750d47272,scrapy,0,items,"[""iPhone XR - 6.1\"" - 2 Go - 64 Go - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/apple-iphone-xr-6.1-2-go-64-go-noir-garantie-1-an-150056.html""]","[""https://tn.jumia.is/A0DLBP6iZHWlbaptBN0OP-b71Pc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/65/0051/1.jpg?4768""]","[""2 599 ""]",jumia,"[""iPhone XR - 6.1\"" - 2 Go - 64 Go - Noir - Garantie 1 an""]","[""iPhone XR ", 2 Go , 64 Go , Noir ," Garantie 1 an""]"
109,22bb0a45b91161db5a148903efe709e9a521c710,scrapy,0,items,"[""V5 - 4.95\"" - 1 Go - 8 Go - Bleu - Garantie 1 an""]","[""https://www.jumia.com.tn/v5-4.95-1-go-8-go-bleu-garantie-1-an-evertek-mpg136.html""]","[""https://tn.jumia.is/JtoHPHUpvWVIF8DJjWxY3rI7T00=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/87/1071/1.jpg?7553""]","[""189 ""]",jumia,"[""V5 - 4.95\"" - 1 Go - 8 Go - Bleu - Garantie 1 an""]","[""V5 ", 1 Go , 8 Go , Bleu ," Garantie 1 an""]"
110,7f0ba2030678cdd5468db61b4e88495feca91bc3,scrapy,0,items,"[""Y5 Prime 2019 - 5.71\""- 2 Go - 32 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y5-prime-2019-5.71-2-go-32-go-noir-garantie-1-an-173216.html""]","[""https://tn.jumia.is/6CBXJ8Ei10jLPBMSariHfhT72xo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/61/2371/1.jpg?0547""]","[""364 ""]",jumia,"[""Y5 Prime 2019 - 5.71\""- 2 Go - 32 Go - Noir - Garantie 1 An""]","[""Y5 Prime 2019 ", 2 Go , 32 Go , Noir ," Garantie 1 An""]"
111,e09988394058131dd919a6d4f05819988374a283,scrapy,0,items,"[""Galaxy A20 - 6.4\"" - 3 Go - 32 Go - Rouge - Garantie 1 An + Carte SIM + 55 Dinars de communication""]","[""https://www.jumia.com.tn/samsung-galaxy-a20-6.4-3-go-32-go-rouge-garantie-1-an-carte-sim-55-dinars-de-communication-179185.html""]","[""https://tn.jumia.is/IWPCv7fHe1yjyaQ7Ab7-NkllY2c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/58/1971/1.jpg?1112""]","[""529 ""]",jumia,"[""Galaxy A20 - 6.4\"" - 3 Go - 32 Go - Rouge - Garantie 1 An + Carte SIM + 55 Dinars de communication""]","[""Galaxy A20 ", 3 Go , 32 Go , Rouge ," Garantie 1 An + Carte SIM + 55 Dinars de communication""]"
112,d8662ade77f017fde253263c7886aa8b51a610a2,scrapy,0,items,"[""Z6 Mini - 4\"" - 512 Mo - 4 Go - Rose - Garantie 1 an""]","[""https://www.jumia.com.tn/leagoo-z6-mini-4-512-mo-4-go-rose-garantie-1-an-161245.html""]","[""https://tn.jumia.is/kzkKIbUq2Gwy2kiN8GUimDChkVQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/54/2161/1.jpg?4088""]","[""125 ""]",jumia,"[""Z6 Mini - 4\"" - 512 Mo - 4 Go - Rose - Garantie 1 an""]","[""Z6 Mini ", 512 Mo , 4 Go , Rose ," Garantie 1 an""]"
113,4208a5e988432ab01ad0c7caf93ae0d93100a435,scrapy,0,items,"[""Galaxy A50 - 6.4\"" - 4 Go - 128 Go - Blue - Garantie 1 an""]","[""https://www.jumia.com.tn/samsung-galaxy-a50-6.4-4-go-128-go-blue-garantie-1-an-159402.html""]","[""https://tn.jumia.is/JGon8CsG7pS7N12jq4TW-Y556LU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/20/4951/1.jpg?1450""]","[""879 ""]",jumia,"[""Galaxy A50 - 6.4\"" - 4 Go - 128 Go - Blue - Garantie 1 an""]","[""Galaxy A50 ", 4 Go , 128 Go , Blue ," Garantie 1 an""]"
114,770bc9f749f101754861c22955d911b435c87d0d,scrapy,0,items,"[""V5 - 4.95\"" - 1 Go - 8 Go - Blue- Garantie 1 An""]","[""https://www.jumia.com.tn/evertek-v5-4.95-1-go-8-go-blue-garantie-1-an-149363.html""]","[""https://tn.jumia.is/CPn8OlyUiZxYNd5_NfnvPMrDEj8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/36/3941/1.jpg?4527""]","[""199 ""]",jumia,"[""V5 - 4.95\"" - 1 Go - 8 Go - Blue- Garantie 1 An""]","[""V5 ", 1 Go , 8 Go , Blue," Garantie 1 An""]"
115,c77e376d578549598e9d6da813c95c61cd5dde46,scrapy,0,items,"[""Smart 2 - 6.0\"" - 16 Go - 1 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/infinix-smart-2-6.0-16-go-1-go-noir-garantie-1-an-135732.html""]","[""https://tn.jumia.is/qnto1vr8gg797nvmYv5dZQFALXA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/23/7531/1.jpg?7644""]","[""289 ""]",jumia,"[""Smart 2 - 6.0\"" - 16 Go - 1 Go - Noir - Garantie 1 An""]","[""Smart 2 ", 16 Go , 1 Go , Noir ," Garantie 1 An""]"
116,410914c2a726adcd686643e0546b6577ad657c14,scrapy,0,items,"[""Hot 7 Pro - 6.2\"" - 3 Go - 32 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/hot-7-pro-6.2-3-go-32-go-noir-garantie-1-an-infinix-mpg3461.html""]","[""https://tn.jumia.is/69G-4gdGF1Y7ycpRPWfdGTMLNcY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/50/9961/1.jpg?8757""]","[""529 ""]",jumia,"[""Hot 7 Pro - 6.2\"" - 3 Go - 32 Go - Noir - Garantie 1 An""]","[""Hot 7 Pro ", 3 Go , 32 Go , Noir ," Garantie 1 An""]"
117,820b72047beb464ccaa3ff718da075981f18cca5,scrapy,0,items,"[""Galaxy A2 Core - 5\"" - 1Go - 16 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-a2-core-5-1go-16-go-noir-garantie-1-an-173740.html""]","[""https://tn.jumia.is/xzvfQW9M1ZajCSOQ0WBekZVOrb0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/04/7371/1.jpg?7695""]","[""325 ""]",jumia,"[""Galaxy A2 Core - 5\"" - 1Go - 16 Go - Noir - Garantie 1 An""]","[""Galaxy A2 Core ", 1Go , 16 Go , Noir ," Garantie 1 An""]"
118,7f9f99fcc6184de265b057c9ad0f7e1e23c97ecb,scrapy,0,items,"[""V5 Plus - 5\"" - 1 Go - 8 Go - Gold - Garantie 1 An""]","[""https://www.jumia.com.tn/v5-plus-5-1-go-8-go-gold-garantie-1-an-evertek-mpg138.html""]","[""https://tn.jumia.is/nfGitTR7mUiT7OV38x44li-9EFY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/3371/1.jpg?6008""]","[""229 ""]",jumia,"[""V5 Plus - 5\"" - 1 Go - 8 Go - Gold - Garantie 1 An""]","[""V5 Plus ", 1 Go , 8 Go , Gold ," Garantie 1 An""]"
119,35ae8a39a6fbf028792fefcbb0879bc190738872,scrapy,0,items,"[""iPhone X - 5.8\"" - 3 Go - 64 Go - Space Gray- Garantie 1 An""]","[""https://www.jumia.com.tn/apple-iphone-x-5.8-3-go-64-go-space-gray-garantie-1-an-178914.html""]","[""https://tn.jumia.is/vccD1E7Egh82dpQ_l0Um2NK49PQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/41/9871/1.jpg?0911""]","[""3 599 ""]",jumia,"[""iPhone X - 5.8\"" - 3 Go - 64 Go - Space Gray- Garantie 1 An""]","[""iPhone X ", 3 Go , 64 Go , Space Gray," Garantie 1 An""]"
