,_id,_index,_score,_type,description,href,image,price,site,title,name,ram,memory,color
10,1e8d58a5c43579b7b595c4a75f4370a51d227348,scrapy,0,items,"[""Ecran 10.1\"" IPS HD  Multi Touch- Système d'exploitation : Android ? OS v5.1 -Résolution :1200 x 800 pixels - Processeur : Qualcomm  ®  APQ8009 / MSM8909 Quad Core 1.3 GHz  - Mémoire RAM : 2 Go  , Stockage :16 Go - Appareil photo :8 MégaPixel appareil photo rotatif Auto Focus  -WiFi- 4G- GPS - Bluetooth - Radio FM - Couleur: Slate Black  ,   ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/lenovo/tablette-lenovo-yoga-tab3-10-4g""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""632  ""]",Mega.tn,"[""LENOVO - Tablette yoga tab3 10\"" - 4g ZA0K0023EG""]","[""LENOVO - Tablette yoga tab3 10\"" - 4g ZA0K0023EG""]", 2 Go  , 16 Go , Slate Black     
11,60ed302f3efcb043b76421cfab7c0f59f2e1ad54,scrapy,0,items,"[""Écran Retina 9.7\""  LED IPS -  Résolution: 2048 x 1536 pixels  - Processeur Apple A9 - Capacité 32 Go eMMC - Wifi - Bluetooth - 3G - Appareil Photo: 8 Megapixels - Accéléromètre - Lecteur biométrique - Dimensions 169.5 x 240 x 7.5 mm ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/ipad/apple/ipad-apple-32-go-wifi-cellular""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""1759  ""]",Mega.tn,"[""Apple - Ipad 9.7\"" 32 go wifi MP1J2NF/A""]","[""Apple - Ipad 9.7\"" 32 go wifi MP1J2NF/A""]", 2 Go  , 16 Go ,
12,bbe4a7609b1712518e46a4eeafc1880ddfc0da9b,scrapy,0,items,"[""Apple Dual Core A5\r\nDisque dur 64 Go SSD\r\nGéneration 4\r\nEcran LED tactile Capacitif Multi-Touch 7.9 pouces\r\nApple iOS 6\r\nGSM/EDGE (850, 900, 1800, 1900 MHz)\r\nUMTS/HSPA+/DC-HSDPA (850, 900, 1900, 2100 MHz)\r\nLTE (bandes 4 et 17) ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/ipad/apple/apple-ipad-mini-64g-cellular""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""1240  ""]",Mega.tn,"[""Apple - IPAD MINI 64G CELLULAR""]","[""Apple - IPAD MINI 64G CELLULAR""]", 2 Go  , 16 Go ,
13,83f0382af128f57d07dcf9ea2a930d318b1db9c2,scrapy,0,items,"[""Caractéristiques de iPad mini avec Ecran Retina Wi-Fi 16 Go : Ecran 7.9\"" IPS TFT Rétina tactile - Processeur Apple A7 - 64 bits - Mémoire 16 Go - 2x Appareils Photos 5 Mégapixels (Arriére), 1.2 Mégapixels (Frontale) - Apple iOS 7 - Wifi - Bluetooth 4.0 ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/ipad/apple/ipad-mini-1096""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""769  ""]",Mega.tn,"[""Apple - iPad mini""]","[""Apple - iPad mini""]", 2 Go  ,16 Go,
14,4de3da766bfab409549d6ce388039f18f68689ef,scrapy,0,items,"[""Ecran 7.0\"" IPS  (1024 x 600 px) tactile capacitif 5 points, Systéme d'exploitation: Android 6.0  - Processeur:  MTK8735D Quad-Core  1,2 GHz  Cortex-A53, Mémoire RAM 1 Go - Stockage 8 Go  Extensible jusqu'à 64Go  via micro carte SD/SDHC - Appareil photo Arriere 2.0 MégaPixel  et Avant 0.3 MégaPixel  - Dual Sim  - Capacité de Batterie: 2500 mAh  - Connectivité: 4G,  Bluetooth et Wifi - Couleur: Noir -  ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/vega/tablette-vega-bravio-7-4g""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""167  ""]",Mega.tn,"[""VEGA - TABLETTE BRAVIO 7\"" 4G""]","[""VEGA - TABLETTE BRAVIO 7\"" 4G""]", 1 Go , 8 Go  Extensible jusqu'à 64Go  via micro carte SD/SDHC , Noir   
15,0ca5d70a8d3ca1ae54b806c67ad3abe881898f99,scrapy,0,items,"[""Ecran 9.0\"" - Résolution: 1024 x 600 pixels  - Systéme d'exploitation: Android 5.1 Lollipop  - Processeur: MTK 8321, Quad-Core 1,3 GHz - Mémoire RAM: 1Go  - Stockage: 16Go - Appareil photo Arriere: 5.0 MégaPixel et Avant: 2.0 MégaPixel avec 3G , Bluetooth et Wifi ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/versus/tablette-versus-904q-9-3g-silver""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""299  ""]",Mega.tn,"[""VERSUS - TABLETTE 904Q 9\"" 3G""]","[""VERSUS - TABLETTE 904Q 9\"" 3G""]", 1Go  , 16Go ,
16,7ba731935b339294ac9a2811ea79a794cc3492de,scrapy,0,items,"[""Apple Dual Core A5\r\nDisque dur 32 Go SSD\r\nGéneration 4\r\nEcran LED tactile Capacitif Multi-Touch 7.9 pouces\r\nApple iOS 6\r\nGSM/EDGE (850, 900, 1800, 1900 MHz)\r\nUMTS/HSPA+/DC-HSDPA (850, 900, 1900, 2100 MHz)\r\nLTE (bandes 4 et 17) ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/ipad/apple/apple-ipad-mini-32g-cellular""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""999  ""]",Mega.tn,"[""Apple - IPAD-MINI-32G-CELLULAR""]","[""Apple - IPAD-MINI-32G-CELLULAR""]", 1Go  , 16Go ,
17,204a7839fbd2f175aad476d13036737d78097417,scrapy,0,items,"[""Fonction Appel Téléphonique - Ecran 7'' IPS HD  - Processeur MediaTek MTK MT8735D Quad Core - RAM 1 Go - Mémoire 16 Go extensible jusqu'à 64 Go via Micro SD  - Android 5.1 Lollipop - 2x Caméras 2MP (Arriére), 0.3MP (Frontale) - 3G - Wi-Fi - Batterie 3450mAh - Bluetooth v4.0 ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/lenovo/tablette-lenovo-tab3-710i-7-3g-noir-za310020eg""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""259  ""]",Mega.tn,"[""LENOVO - TABLETTE TAB3-710I / 7\"" / 3G - ZA310020EG""]","[""LENOVO - TABLETTE TAB3-710I / 7\"" / 3G - ZA310020EG""]",1 Go ,16 Go,
18,5cde5e57352db23c963fcfd9834f09bf56d42808,scrapy,0,items,"[""Ecran 10.1\"" FULL HD  (1920 x 1200 px) - Systéme d'exploitation: Android 7.1 Nougat - Processeur: Qualcomm Snapdragon 425 Quad-Core  1,4 GHz - Mémoire RAM: 2 Go LPDDR3 - Stockage: 16 Go  - Appareil photo Arriere: 8.0 MégaPixel et Avant: 5.0 MégaPixel - Capacité de Batterie: 7000 mAh  - Connectivité: 4G , Bluetooth et Wifi - Couleur: Noir ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/lenovo/tablette-lenovo-tab4-tb-x304l-2go-16go-4g-za2k0071eg""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""549  ""]",Mega.tn,"[""LENOVO - TABLETTE TAB4 TB-X304L 2GO 16GO 4G - ZA2K0071EG""]","[""LENOVO - TABLETTE TAB4 TB-X304L 2GO 16GO 4G - ZA2K0071EG""]", 2 Go LPDDR3 , 16 Go  , Noir 
19,1bb88883812310b5647786abdaad9e9c045200f5,scrapy,0,items,"[""Ecran 10\"" - Résolution 1024 x 600 pixels - Processeur Quad-core 1.2GHz - RAM 1 Go - Mémoire 8 Go jusqu'à 32 Go - Android 7.1 Nougat - 2x Appareils Photos: 2 MP (Arrière), 0.3 MP (Frontale) - Wifi - Bluetooth 4.0 - Batterie 5000 mAh - Autonomie jusqu'à 6h - Couleur Blanc ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/logicom/tablette-logicom-la-tab-105-10-wifi-blanc-sim-orange-offerte-30-go""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""229  ""]",Mega.tn,"[""Logicom - TABLETTE LA TAB 105 / 10\"" / WIFI""]","[""Logicom - TABLETTE LA TAB 105 / 10\"" / WIFI""]",1 Go ,8 Go,Blanc 
20,ff53328042a2b9e21a73caedfda03989953555a5,scrapy,0,items,"[""Ecran 7\""   - Résolution: 1024 x 600 pixels - Systéme d'exploitation:  Android 7.0 Nougat  - Processeur: Quad-Core 1.3 GHz  - Mémoire RAM: 1Go - Stockage:  16Go  (extensible jusqu'à 256Go à l'aide d'une carte SD) - Appareil photo Arriere:  5.0 MégaPixel et Avant:  2.0 MégaPixel  avec 3G  Dual SIM - Connectivité: WI-FI / Bluetooth / GPS /FM - Capacité battérie: 3000mAh - Dimensions: 192 X 106 X 9.9 mm - Couleur: Dark Brown  ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/tecno_mobile/tablette-tecno-droidpad-701-7-16-go""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""259  ""]",Mega.tn,"[""TECNO Mobile - TABLETTE DROIDPAD 701 7\"" 16 GO""]","[""TECNO Mobile - TABLETTE DROIDPAD 701 7\"" 16 GO""]", 1Go ,  16Go  (extensible jusqu'à 256Go à l'aide d'une carte SD) , Dark Brown  
21,8452e75d976552c0323047a953c6248fbc4dca9f,scrapy,0,items,"[""Ecran:  7\""  (1024 * 600) tactile, Système d'exploitation: Android 4.4 kitkat , Processeur: A33 Quad Core 1,2 GHz, ARM Mali-400, Mémoire RAM: 512 Mo, Stockage interne: 8 Go , Appareil photo Arriere: 2.0 MégaPixel, Avant: 0.3 MégaPixel, avec Wifi, Micro SD ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/supertab/tablette-a7-8go-wifi-1054""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""129  ""]",Mega.tn,"[""SuperTab - Tablette A7 8Go WIFI""]","[""SuperTab - Tablette A7 8Go WIFI""]", 512 Mo,interne 8 Go ,
