,_id,_index,_score,_type,description,href,image,price,site,title,name,ram,memory,color
93,a1e8be5df42ba7c341011333e4463271696f00ec,scrapy,0,items,"["" Ecran 6\"" HD - Résolution: 1280 x 720 pixels - Processeur: Mediatek MT6762 Octa-Core 1,5 GHz - Systéme d'exploitation: Android 8.0 (Oreo) - Mémoire RAM: 3 Go - Stockage: 32 Go - Caméra arrière double: 13MP +...""]","[""https://www.mytek.tn/smartphone-tunisie/20880-smartphone-nokia-31-plus-4g-bleu.html""]","[""https://static.mytek.tn/img/p/7/2/5/4/9/72549-product_category.jpg""]","["" 649,000 TND ""]",MyTek,"["" Smartphone Nokia 3.1 Plus 4G Bleu ""]",Smartphone Nokia 3.1 Plus, 3 Go , 32 Go ,Bleu
94,542a48335813e6017dccd14c3e07364b053f2336,scrapy,0,items,"["" Ecran Infinity 6.4\"" HD+ sAMOLED Tactile - Résolution: HD+ (720 x 1560) - Systéme d'exploitation:  Android 9.0 Pie - Processeur: Octa core 1.6 GHz - Mémoire RAM 3 Go - Stockage 32 Go,  MicroSD jusqu'à 512 Go - Appareil photo Arriere 13.0 MP + 5.0...""]","[""https://www.mytek.tn/smartphone-tunisie/23661-smartphone-samsung-galaxy-a20-bleu-sm-a205.html""]","[""https://static.mytek.tn/img/p/7/2/5/7/3/72573-product_category.jpg""]","["" 689,000 TND ""]",MyTek,"["" Smartphone SAMSUNG Galaxy A20 Bleu (SM-A205) ""]",Smartphone SAMSUNG Galaxy A20, 3 Go , 32 Go ,Bleu
95,360baaf7d8f01764b302caab34b8b619ca9206a6,scrapy,0,items,"["" Ecran Infinity 6.4\"" HD+ sAMOLED Tactile - Résolution: HD+ (720 x 1560) - Systéme d'exploitation:  Android 9.0 Pie - Processeur: Octa core 1.6 GHz - Mémoire RAM 3 Go - Stockage 32 Go,  MicroSD jusqu'à 512 Go - Appareil photo Arriere 13.0 MP + 5.0...""]","[""https://www.mytek.tn/smartphone-tunisie/23665-smartphone-samsung-galaxy-a20-noir-sm-a205.html""]","[""https://static.mytek.tn/img/p/7/2/5/6/9/72569-product_category.jpg""]","["" 689,000 TND ""]",MyTek,"["" Smartphone SAMSUNG Galaxy A20 Noir (SM-A205) ""]",Smartphone SAMSUNG Galaxy A20, 3 Go , 32 Go ,Noir
96,da3fd8f900359e783fa26fa54e017494792ea064,scrapy,0,items,"["" Ecran Infinity 6.4\"" HD+ sAMOLED Tactile - Résolution: HD+ (720 x 1560) - Systéme d'exploitation:  Android 9.0 Pie - Processeur: Octa core 1.6 GHz - Mémoire RAM 3 Go - Stockage 32 Go,  MicroSD jusqu'à 512 Go - Appareil photo Arriere 13.0 MP + 5.0...""]","[""https://www.mytek.tn/smartphone-tunisie/23659-smartphone-samsung-galaxy-a20-rouge-sm-a205.html""]","[""https://static.mytek.tn/img/p/7/2/5/7/4/72574-product_category.jpg""]","["" 689,000 TND ""]",MyTek,"["" Smartphone SAMSUNG Galaxy A20 Rouge (SM-A205) ""]",Smartphone SAMSUNG Galaxy A20, 3 Go , 32 Go ,Rouge
97,53c92f65b3faa028ad626d6d54fe665e51871b23,scrapy,0,items,"["" Ecran: 6.5\"" FHD+ - Résolution: 2340 x 1080 pixels - Systéme d'exploitation: Android 8.1 Oreo - Processeur: HiSilicon Kirin 710 Octa-Core (1.7 GHz + 2.2 GHz) - Mémoire RAM: 4 Go - Stockage: 64 Go Extensible Jusqu'à 128...""]","[""https://www.mytek.tn/smartphone-tunisie/22181-smartphone-huawei-y9-2019-noir.html""]","[""https://static.mytek.tn/img/p/7/2/5/8/2/72582-product_category.jpg""]","["" 799,000 TND ""]",MyTek,"["" Smartphone HUAWEI Y9 2019 - Noir ""]",Smartphone HUAWEI Y9 2019, 4 Go , 32 Go ,Noir
98,ed0f7a5c17c255d8d9ffcea165d189464151343d,scrapy,0,items,"["" Ecran: 6.5\"" FHD+ - Résolution: 2340 x 1080 pixels - Systéme d'exploitation: Android 8.1 Oreo - Processeur: HiSilicon Kirin 710 Octa-Core (1.7 GHz + 2.2 GHz) - Mémoire RAM: 4 Go - Stockage: 64 Go Extensible Jusqu'à 128...""]","[""https://www.mytek.tn/smartphone-tunisie/22178-smartphone-huawei-y9-2019-bleu.html""]","[""https://static.mytek.tn/img/p/7/2/5/8/3/72583-product_category.jpg""]","["" 799,000 TND ""]",MyTek,"["" Smartphone HUAWEI Y9 2019 - Bleu ""]",Smartphone HUAWEI Y9 2019, 4 Go , 32 Go ,Bleu
99,cecbf9c9c5f01d46c1e01146ed490d9769e69e2c,scrapy,0,items,"["" Ecran 6.0\"" Super AMOLED Tactile - Résolution: 720x1480 pixels - Systéme d'exploitation:  Android 8.0 (Oreo) - Processeur: Octa-core 1,6 GHz Cortex-A53  - Mémoire RAM: 3 Go - Stockage 32 Go, MicroSD jusqu'à 256 Go - Appareil photo...""]","[""https://www.mytek.tn/smartphone-tunisie/22802-smartphone-samsung-galaxy-j8-violet.html""]","[""https://static.mytek.tn/img/p/7/2/5/1/8/72518-product_category.jpg""]","["" 819,000 TND ""]",MyTek,"["" Smartphone SAMSUNG Galaxy J8 - Violet (SM-J810F) ""]",Smartphone SAMSUNG Galaxy J8, 3 Go , 32 Go ,Violet
100,63a84d301c9fd832d8ad4ea2615bf9d0b5d2e07b,scrapy,0,items,"["" Ecran 6.0\"" Super AMOLED Tactile - Résolution: 720x1480 pixels - Systéme d'exploitation:  Android 8.0 (Oreo) - Processeur: Octa-core 1,6 GHz Cortex-A53  - Mémoire RAM: 3 Go - Stockage 32 Go, MicroSD jusqu'à 256 Go - Appareil photo...""]","[""https://www.mytek.tn/smartphone-tunisie/22800-smartphone-samsung-galaxy-j8-noir.html""]","[""https://static.mytek.tn/img/p/7/2/5/3/5/72535-product_category.jpg""]","["" 819,000 TND ""]",MyTek,"["" Smartphone SAMSUNG Galaxy J8 - Noir (SM-J810F) ""]",Smartphone SAMSUNG Galaxy J8, 3 Go , 32 Go ,Noir
101,00f468ba6ce7017844ea45b655e1a936bbc69be8,scrapy,0,items,"["" Ecran 6.0\"" Super AMOLED Tactile - Résolution: 720x1480 pixels - Systéme d'exploitation:  Android 8.0 (Oreo) - Processeur: Octa-core 1,6 GHz Cortex-A53  - Mémoire RAM: 3 Go - Stockage 32 Go,  MicroSD jusqu'à 256 Go - Appareil photo...""]","[""https://www.mytek.tn/smartphone-tunisie/19047-smartphone-samsung-galaxy-j8-noir-j810f.html""]","[""https://static.mytek.tn/img/p/7/3/3/2/0/73320-product_category.jpg""]","["" 819,000 TND ""]",MyTek,"["" Smartphone SAMSUNG Galaxy J8 Noir (J810F) ""]",Smartphone SAMSUNG Galaxy J8, 3 Go , 32 Go ,Noir
102,825960421b22cb4278a9a68a9586e90f5069aa89,scrapy,0,items,"["" Ecran 6.0\"" Super AMOLED Tactile - Résolution: 720x1480 pixels - Systéme d'exploitation:  Android 8.0 (Oreo) - Processeur: Octa-core 1,6 GHz Cortex-A53  - Mémoire RAM: 3 Go - Stockage 32 Go,  MicroSD jusqu'à 256 Go - Appareil photo...""]","[""https://www.mytek.tn/smartphone-tunisie/22399-smartphone-samsung-galaxy-j8-gold-j810f.html""]","[""https://static.mytek.tn/img/p/7/2/5/3/8/72538-product_category.jpg""]","["" 819,000 TND ""]",MyTek,"["" Smartphone SAMSUNG Galaxy J8 - Gold (SM-J810F) ""]",Smartphone SAMSUNG Galaxy J8, 3 Go , 32 Go ,Gold
