,itemId,color,guarantee,memory,name,price,ram,site,soup
380,632ddee95a98a4ce4facb8fc919d23b613d6c5d9,rouge,, 8go extensiblejusqu'à 128go ,smartphone nokia 1 plus,329000.0, 1go ,MyTek, 1go   8go extensiblejusqu'à 128go  rouge
381,5d95c1accdfe7bb8c3b2957bf61d81abbe4d73b5,bleu,, 16go ,smartphone huawei y5 lite,339000.0, 1go ,MyTek, 1go   16go  bleu
382,26158d0c99b13dc2eee67b4f267476c1611b6886,noir,, 16go ,smartphone huawei y5 lite,339000.0, 1go ,MyTek, 1go   16go  noir
383,de401cb484645ce4bb2ae19601d9175fe8c9e285,bleu,, 16go ,smartphone leagoo m9 3g,339000.0,2 go ,MyTek,2 go   16go  bleu
384,1f15108dabbfc330c68533a98566925c716d1082,bleu,, 16go ,smartphone samsung a2 core,349000.0, 1go ,MyTek, 1go   16go  bleu
385,f1c9902593d769818cf0f3cfbc5d26c0a89d03b4,gris,, 16go ,smartphone samsung a2 core,349000.0, 1go ,MyTek, 1go   16go  gris
386,b84313e70c586343710b908296c3361e60a30ba5,rouge,, 16go ,smartphone samsung a2 core,349000.0, 1go ,MyTek, 1go   16go  rouge
387,4c9621ee996ce16f5b9d755ac848561b3689900c,bleu,, 8go extensiblejusqu'à 128go ,smartphone nokia 2.1 4g,359000.0, 1go ,MyTek, 1go   8go extensiblejusqu'à 128go  bleu
388,6a84eeb74e0e1ca2e79d7c2ae8c952d65cc9c5be,bleu,, 8go extensiblejusqu'à 128go ,smartphone nokia 2.1 4g,359000.0, 1go ,MyTek, 1go   8go extensiblejusqu'à 128go  bleu
389,095f79dfba192f6c43daaea3b02f958334df9fef,silver,, 16go extensiblejusqu'à 128go ,smartphone nokia 2.2 2019,379000.0, 2go ,MyTek, 2go   16go extensiblejusqu'à 128go  silver
390,5cf773efa3655a3afabbcbdda1a799affc9ee014,gold,, 16go ,smartphone huawei y5 prime,379000.0, 2go ,MyTek, 2go   16go  gold
391,2a37f8ac7d61cd1dc6595f508bf8fa0fe49272e3,noir,, 16go extensiblejusqu'à 128go ,smartphone nokia 2.2 2019,379000.0, 2go ,MyTek, 2go   16go extensiblejusqu'à 128go  noir
392,cffba25a979ff02da9103fe61fd68bcfc6c42956,noir,," 32 go, microsdjusqu'à512go",smartphone samsung galaxy a10,499000.0, 2go ,MyTek," 2go   32 go, microsdjusqu'à512go noir"
393,89f83de1b9917420af21faa9791068569d1d1936,rouge,," 32 go, microsdjusqu'à512go",smartphone oppo a5s  ,499000.0, 2go ,MyTek," 2go   32 go, microsdjusqu'à512go rouge"
394,108b36be24c5e1cf9b7e9b71113fbc57b328ca45,noir,," 32 go, microsdjusqu'à512go",smartphone oppo a5s  ,499000.0, 2go ,MyTek," 2go   32 go, microsdjusqu'à512go noir"
395,748abcfdea91b348450496ebf402c26eb4d77b4e,noir,, 32go ,smartphone tecno camon 11,539000.0, 3go ,MyTek, 3go   32go  noir
396,3278cf29e7f8bf09975a3c9669edab24a113c2b0,bleu,, 32go ,smartphone tecno camon 11,539000.0, 3go ,MyTek, 3go   32go  bleu
397,2fb78f2abbc09b5f35164b2b48012496c975f075,blanc,, 32go ,smartphone nokia 3.1 plus,549000.0, 2go ,MyTek, 2go   32go  blanc
398,48e0732e262fe0212db390e75ac3a71733caa846,noir,, 32go ,smartphone oppo a5s 3,549000.0, 3go ,MyTek, 3go   32go  noir
399,a6bcba37f6be7f3270cbdcc7787c299b48f1dd66,gold,,  32go ,smartphone huawei y7 prime,549000.0, 3go ,MyTek, 3go    32go  gold
400,3a3ee9a2dbfb64b6e218bc7ac3dde3c921a51f01,baltique,, 32 go ,smartphone nokia 3.1 plus,649000.0, 3go ,MyTek, 3go   32 go  baltique
401,1bd5ad1e316edc8d1cbc8bb2b9e1c21ec0de72d1,rose,, 32 go ,smartphone samsung galaxy j4,549000.0, 2go ,MyTek, 2go   32 go  rose
402,034659a71028a854a9aaf6982407228172941d88,noir,, 32 go ,smartphone leagoo s8 4g,549000.0,3 go ,MyTek,3 go   32 go  noir
403,82627071b281348f20233209313f9533c6e55267,bleu,, 32 go ,smartphone leagoo s8 4g,549000.0,3 go ,MyTek,3 go   32 go  bleu
404,ad5489e3651a64a466e791aa0e7e462bf94f32f9,bleu,,  32go ,smartphone huawei y7 prime,549000.0, 3go ,MyTek, 3go    32go  bleu
405,4448fbaac4ce07cc07db35071331c1e05b984b99,blanc,, 32 go ,smartphone nokia 3.1 plus,649000.0, 3go ,MyTek, 3go   32 go  blanc
406,a1e8be5df42ba7c341011333e4463271696f00ec,bleu,, 32 go ,smartphone nokia 3.1 plus,649000.0, 3go ,MyTek, 3go   32 go  bleu
407,542a48335813e6017dccd14c3e07364b053f2336,bleu,, 32 go ,smartphone samsung galaxy a20,689000.0, 3go ,MyTek, 3go   32 go  bleu
408,360baaf7d8f01764b302caab34b8b619ca9206a6,noir,, 32 go ,smartphone samsung galaxy a20,689000.0, 3go ,MyTek, 3go   32 go  noir
409,da3fd8f900359e783fa26fa54e017494792ea064,rouge,, 32 go ,smartphone samsung galaxy a20,689000.0, 3go ,MyTek, 3go   32 go  rouge
410,53c92f65b3faa028ad626d6d54fe665e51871b23,noir,, 32 go ,smartphone huawei y9 2019,799000.0, 4go ,MyTek, 4go   32 go  noir
411,ed0f7a5c17c255d8d9ffcea165d189464151343d,bleu,, 32 go ,smartphone huawei y9 2019,799000.0, 4go ,MyTek, 4go   32 go  bleu
412,cecbf9c9c5f01d46c1e01146ed490d9769e69e2c,violet,, 32 go ,smartphone samsung galaxy j8,819000.0, 3go ,MyTek, 3go   32 go  violet
413,63a84d301c9fd832d8ad4ea2615bf9d0b5d2e07b,noir,, 32 go ,smartphone samsung galaxy j8,819000.0, 3go ,MyTek, 3go   32 go  noir
414,00f468ba6ce7017844ea45b655e1a936bbc69be8,noir,, 32 go ,smartphone samsung galaxy j8,819000.0, 3go ,MyTek, 3go   32 go  noir
415,825960421b22cb4278a9a68a9586e90f5069aa89,gold,, 32 go ,smartphone samsung galaxy j8,819000.0, 3go ,MyTek, 3go   32 go  gold
416,18464c6035b17d2402217c0a9a778d32ac545c3b,vert,, 32 go ,smartphone huawei y9 prime,849000.0, 4go ,MyTek, 4go   32 go  vert
417,33c9ccc3846879eb6dba9402fa17cd1e1574c918,bleu,, 32 go ,smartphone oppo f9  ,849000.0, 4go ,MyTek, 4go   32 go  bleu
418,87b38a50ae4cef1ba0c9a50b1d7172f96604b213,bleu,, 32 go ,smartphone huawei y9 prime,849000.0, 4go ,MyTek, 4go   32 go  bleu
419,2894ae2bb21cb6826b37c3ead448a0f007d91e0b,noir,, 32 go ,smartphone huawei y9 prime,849000.0, 4go ,MyTek, 4go   32 go  noir
420,da3b1fa96c00f789c1fb26a733bea0c79b7d520d,rouge,, 32 go ,smartphone oppo f9  ,849000.0, 4go ,MyTek, 4go   32 go  rouge
421,15f6e761339dbed76b44e577ef8c57e93e561926,blanc,, 32 go ,smartphone samsung galaxy a30,865000.0, 4go ,MyTek, 4go   32 go  blanc
422,b79b86fba397a0ded3d684e6e6cd020d456ec4c1,bleu,, 32 go ,smartphone samsung galaxy a30,865000.0, 4go ,MyTek, 4go   32 go  bleu
423,b85bea8b82b954ecafd9e9bdda2fc13b18090533,noir,, 32 go ,smartphone samsung galaxy a30,865000.0, 4go ,MyTek, 4go   32 go  noir
424,b8b928e5eb1a850702607d218b4e093f7387ec8d,white,, 32 go ,smartphone oppo f11  ,899000.0, 6go ,MyTek, 6go   32 go  white
425,e9454483c7fd5fa8530091819c7dd06ae031a848,vert,, 32 go ,smartphone oppo f11  ,899000.0, 6go ,MyTek, 6go   32 go  vert
426,77f5173f447ad74006ba77a2a2106533aa3ccfcd,purple,, 32 go ,smartphone oppo f11  ,899000.0, 6go ,MyTek, 6go   32 go  purple
427,5d97fbac0597d253df5a99f3754e7f51d78a2804,gold,, 32go extensiblejusqu'à 256go,smartphone samsung galaxy j7,949000.0," 3go, stockage: 32go extensiblejusqu'à 256go",MyTek," 3go, stockage: 32go extensiblejusqu'à 256go  32go extensiblejusqu'à 256go gold"
428,cd464b292bc94708dd9f199b07c3dad3977442c4,steel,, 16go extensiblejusqu'à 128go ,smartphone nokia 2.2 2019,379000.0, 2go ,MyTek, 2go   16go extensiblejusqu'à 128go  steel
429,2c6428365023e8310b22e521a3be57d369ab0d23,bleu,, 32go,smartphone tecno pop 2,379000.0, 2g ,MyTek, 2g   32go bleu
430,4efd5468938a810cd491b4cbde0a5eebf527884e,noir,, 32go,smartphone tecno pop 2,379000.0, 2g ,MyTek, 2g   32go noir
431,c5fefff495bcdb9f670125acffb28fbd29b0d5b7,noir,, 32go,smartphone oppo a1k  ,399000.0, 2go ,MyTek, 2go   32go noir
432,2169ae7d464e2e8b5fb8d3ceb448a5a22a846a92,bleu,, 32go ,smartphone huawei y5 2019,399000.0, 2go ,MyTek, 2go   32go  bleu
433,b4988f2aa4cc8c153786aa555b8ce4acff661bb4,rouge,, 32go ,smartphone oppo a1k  ,399000.0, 2go ,MyTek, 2go   32go  rouge
434,b071c39758bd5334ec8c2784edee905d6ecc2e90,noir,, 32go ,smartphone huawei y5 2019,399000.0, 2go ,MyTek, 2go   32go  noir
435,253fb38a3cf2070cc06eb412f2b74ab3b8e17a6e,bleu,,16 go,smartphone leagoo m11  ,399000.0,2go ,MyTek,2go  16 go bleu
436,23a167fc2895cd61a05de6b015e9f0feab6c1056,gold,, 16go extensiblejusqu'à128go,smartphone xiaomi redmi 5a,399000.0, 2go ,MyTek, 2go   16go extensiblejusqu'à128go gold
437,5e43fc01c5e276a889d39061b9ad76edd1dd3590,gold,,16 go,smartphone leagoo m11  ,399000.0,2go ,MyTek,2go  16 go gold
438,9e3fcd2d6873ffacef8b16e74a2266067de4c302,noir,, 16go ,smartphone leagoo m9 pro,399000.0, 2go ,MyTek, 2go   16go  noir
439,a36630e5dc5c5d4c485bed38b527898535967119,bleu,, 16go ,smartphone leagoo m9 pro,399000.0, 2go ,MyTek, 2go   16go  bleu
440,9aee4b25c0ddc4244911fe9ddc58cee96cf838bc,noir,, 16go ,smartphone samsung galaxy a6,949000.0, 2go ,MyTek, 2go   16go  noir
441,ac857b8c079cd915b0d0d18e3a896009540a297b,bleu,, 16go ,smartphone samsung galaxy a6,949000.0, 2go ,MyTek, 2go   16go  bleu
442,5d4733b3732928da952541862ac4523b5637115f,bleu,, 128go ,smartphone huawei p30 lite,999000.0, 4go ,MyTek, 4go   128go  bleu
443,760e1db9ccbe1a84e47c17d987404af7f090fc83,blanc,, 128go ,smartphone huawei p30 lite,999000.0, 4go ,MyTek, 4go   128go  blanc
444,34ddb9a83d1ed79df865979acadfb9385612ca81,noir,, 128go ,smartphone huawei p30 lite,999000.0, 4go ,MyTek, 4go   128go  noir
445,9c2d4b92eb7f1a8732cba7f70749688ebe6a086e,noir,, 128go ,smartphone huawei nova 3i,999000.0, 4go ,MyTek, 4go   128go  noir
446,06151835e88f450d82351f76417e48d2150d0a29,bleu,,64 go ,smartphone samsung a6 plus,1139000.0, 4 go ,MyTek, 4 go  64 go  bleu
447,2d14993cae663c2f8fcf87aaf5f16d438d11276f,noir,,64 go ,smartphone oppo f11 pro,1149000.0, 6go ,MyTek, 6go  64 go  noir
448,a7ffcbc828cf574dd3d44da9156dbda62ef59bb7,vert,,64 go ,smartphone oppo f11 pro,1149000.0, 6go ,MyTek, 6go  64 go  vert
449,a9be3a183a044f37d48ff9867d88abbbb812927a,blanc,, 128go ,smartphone samsung galaxy a50,1169000.0, 4go ,MyTek, 4go   128go  blanc
450,a20cd64fe62fc9d3c7fe6c63a95ccb3fa807d65f,bleu,,128go ,smartphone samsung galaxy a50,1169000.0, 4go ,MyTek, 4go  128go  bleu
451,4dba1695b92f51b557bf85def2dd84cec13363ee,noir,,128go ,smartphone samsung galaxy a50,1169000.0, 4go ,MyTek, 4go  128go  noir
452,146bfe8c67cf7dbca4129b2718b83065880e0172,spacegrey,, 32 go,apple iphone 6s 32go,1559000.0, 2go ,MyTek, 2go   32 go spacegrey
453,16b13f3ed5c35152d76abe175721c99f6d3caad0,rose,, 32 go,apple iphone 7 32go,2099000.0, 2go ,MyTek, 2go   32 go rose
454,f16a473d2a5905acab4bfa6aa2df26a55c7e5042,noir,,32go ,apple iphone 7 32,2099000.0, 2go ,MyTek, 2go  32go  noir
455,ec5049748aa5e910f8b383c1b8ea9e3651916b75,gold,,32go ,apple iphone 7 32,2099000.0, 2go ,MyTek, 2go  32go  gold
456,13985d390a719e87578103b061d3ff27be6ae86b,rose,, 128 go ,apple iphone 7 128go,2359000.0, 2go ,MyTek, 2go   128 go  rose
457,652389fa6f50216f88f49719bd4f759235c5f6f2,gold,, 128 go ,apple iphone 7 128go,2359000.0, 2go,MyTek, 2go  128 go  gold
458,c6922333e9874794321a4bf69c015d7106873023,silver,, 128 go ,apple iphone 7 128go,2459000.0, 2go ,MyTek, 2go   128 go  silver
459,abc6537c5775d12f2b8f1a4a432b24dd0911dd6a,noir,, 128 go ,apple iphone 7 128go,2499000.0, 2go,MyTek, 2go  128 go  noir
460,f03dc48de8f9b5282cd21e248ce7b788b76fe99f,noir,, 32go,apple iphone 7 plus,2599000.0, 3go,MyTek, 3go  32go noir
461,197f546c35f8d9805d69d274f7be77c41b7c761e,gold,, 32go,apple iphone 7 plus,2655000.0, 3go,MyTek, 3go  32go gold
462,e7a329967f11e7502ce296a7231fb74b1cde3778,gold,, 32go,apple iphone 7 plus,2655000.0, 3go,MyTek, 3go  32go gold
463,c3426993ff57f6ea0a6c1f33f64625afc3c4b682,silver,, 32go,apple iphone 7 plus,2655000.0, 3go ,MyTek, 3go   32go silver
464,4273d3ff225be34a42de01b88f4ae712bd44bf23,silver,, 32go,apple iphone x 64go,3599000.0, 3go ,MyTek, 3go   32go silver
465,c0f84994b11260d0b5dc0d538e9e445f337b05b9,noir,, 128go ,apple iphone xr 128go,3999000.0, 3go ,MyTek, 3go   128go  noir
466,7c2586c357beafe0b2c2a78e07906d511ea9d64b,gold,, 64go ,apple iphone xs 64go,4199000.0, 4go ,MyTek, 4go   64go  gold
467,f12d95d2f7dae16150e430f5b14588ae2fe1ab52,silver,, 64go ,apple iphone xs 64go,4199000.0, 4go ,MyTek, 4go   64go  silver
468,20df4de11582f395a8bf8ba1bb2c8b7e78294716,grey,, 64go ,apple iphone xs 64go,4199000.0, 4go ,MyTek, 4go   64go  grey
469,5a54279e5b6412ee35a6cc9544fdb8bd01eb0f2b,silver,, 64go ,apple iphone x 256go,4219000.0, 4go ,MyTek, 4go   64go  silver
470,5d521f35c5df677b287fea95c3644d33145326ed,spacegrey,, 64go ,apple iphone x 256go,4219000.0, 4go ,MyTek, 4go   64go  spacegrey
471,0706464f23d3e20c2446b4addb0a08984c33e493,noir,, 64go ,apple iphone x 256go,4219000.0, 4go ,MyTek, 4go   64go  noir
472,19dee273fddf3c58a41db19786a0a7476ac6c231,grey,, 64go ,apple iphone xs max,5299000.0, 4go ,MyTek, 4go   64go  grey
473,48f743367f321ccb5bee34c9ccb0f44baa971089,black,, 32go,apple iphone 7 plus,2655000.0, 3go,MyTek, 3go  32go black
474,57cce0e484671b6de93699db56a7e857448fc111,rouge,, 32go,apple iphone 8 64go,2659000.0, 2go,MyTek, 2go  32go rouge
475,f9c6cf23c852fcbb38ad6c413fac6e6b8ab46d94,spacegrey,, 32go,apple iphone 8 64go,2659000.0, 2go,MyTek, 2go  32go spacegrey
476,f0157b76c42710b74eb9adfe03044e462a6c3d13,silver,, 32go,apple iphone 8 64go,2659000.0, 2go,MyTek, 2go  32go silver
477,9d6b69f1aad538f33217401828a7f73b407e4e7f,gold,, 32go,apple iphone 8 64go,2659000.0, 2go,MyTek, 2go  32go gold
478,03b149bfaed7aae5aa002b2433c8c7e79c9db217,rouge,, 32go,apple iphone 7 plus,2699000.0, 2go,MyTek, 2go  32go rouge
479,2eeb546362e2ccf830714922a6dc23e5f79fd79b,noir,, 32go,iphone 7 plus 128go,2699000.0, 2go,MyTek, 2go  32go noir
480,973f3444f0846644046d2f98f29291bc165eb396,gold,, 32go,apple iphone 7 plus,2699000.0, 2go,MyTek, 2go  32go gold
481,78765d5fdec11ca9f91e9260f9baade10af7d79f,rouge,, 32go,apple iphone 8 256go,2999000.0, 2go,MyTek, 2go  32go rouge
482,60a7df309717851e81250654d85a231a405c3874,gold,, 32go,apple iphone 8 256go,2999000.0, 2go,MyTek, 2go  32go gold
483,b8d2148a970279efda6fac0c53484ecec1246d68,spacegrey,, 32go,apple iphone 8 256go,2999000.0, 2go,MyTek, 2go  32go spacegrey
484,378b5f83ede5a501b91ec5102eb1515c63029e53,gold,, 32go,apple iphone 8 plus,3089000.0, 2go,MyTek, 2go  32go gold
485,81892848f8ae174db116f572824315ffa3667199,spacegrey,, 32go,apple iphone 8 plus,3089000.0, 2go,MyTek, 2go  32go spacegrey
486,87ad63eb4b04af3ed1dd0a8484dfaad114618c80,rouge,, 32go,apple iphone 8 plus,3089000.0, 2go,MyTek, 2go  32go rouge
487,153748aade2fb6229524f0a375ef10625c34892a,silver,, 32go,apple iphone 8 plus,3089000.0, 2go,MyTek, 2go  32go silver
488,30cbf542db383fde383949eadb9d49fdd02cd695,corail,, 64go ,apple iphone xr 64go,3499000.0, 3go ,MyTek, 3go   64go  corail
489,cedaa06a7df27d20b4b95eb7de8f0d7b6f78ef6f,blanc,, 64go ,apple iphone xr 64go,3499000.0, 3go ,MyTek, 3go   64go  blanc
490,2bc77ce6575b0bfde13be596da6d386d6d3715ed,bleu,, 64go ,apple iphone xr 64go,3499000.0, 3go ,MyTek, 3go   64go  bleu
491,f83f943682b5c6d01d9bf07107b1d15a2eaa3ba1,rouge,, 64go ,apple iphone xr 64go,3499000.0, 3go ,MyTek, 3go   64go  rouge
492,b868f7b130a292b4a62c00bbeb5b6a13996590d7,noir,, 64go ,apple iphone xr 64go,3499000.0, 3go ,MyTek, 3go   64go  noir
493,2941111dbd7ccbae1e7fd155403e96cf46ea9b29,silver,, 256 go ,apple iphone 8 plus,3579000.0,3 go ,MyTek,3 go   256 go  silver
494,cefa5ece1f9ac826fb3189208ad3911c20f7f8d3,grey,, 256 go ,apple iphone 8 plus,3579000.0,3 go ,MyTek,3 go   256 go  grey
495,5543d26535d47ea4fa4ddac63a04f4f20d026cd0,spacegrey,, 256 go ,apple iphone x 64go,3599000.0,3 go ,MyTek,3 go   256 go  spacegrey
496,cece38e6b1225785fdf6bed71fdb323a038af39f,gold,, 256 go ,apple iphone 8 plus,3599000.0,3 go ,MyTek,3 go   256 go  gold
497,b7465c778c7351fa8a945d03ba84ba89e127f43e,rouge,, 8go ,tablette supertab a7 8go,129000.0, 512mo ,MyTek, 512mo   8go  rouge
498,6b1a3a0f32718ed19e209f812da9ed352ba95d54,bleu,, 8go ,tablette supertab a7 8go,129000.0, 512mo ,MyTek, 512mo   8go  bleu
499,4348b93ed4d385ecf7995a66e3addd96573bc39d,blanc,, 8go ,tablette logicom tab72 7\ ,135000.0, 512mo ,MyTek, 512mo   8go  blanc
500,ceeeca7672c8ebca6f5f539de22db23e1c55bc26,noir,, 8go ,tablette logicom tab72 7\ ,145000.0, 512mo ,MyTek, 512mo   8go  noir
501,99c927d0a1b53521bb7afab6122b2fffba29c496,rose,, 8go ,tablette supertab k7 kids,159000.0, 512mo ,MyTek, 512mo   8go  rose
502,6678fa4390bbde4dac6bf4e892bf9ddc3542105b,bleu,, 8go ,tablette supertab k7 kids,159000.0, 1go ,MyTek, 1go   8go  bleu
503,13ea2790cffb95e54a3a4b995119a2a5c9c6351a,bleu,, 8go ,tablette supertab k7 kids,159000.0, 1go ,MyTek, 1go   8go  bleu
504,316a4a6817e50b41ec094b690c390a4f42968786,violet,, 8go ,tablette supertab k7 kids,159000.0, 1go ,MyTek, 1go   8go  violet
505,501ff3a777fbd57bf1ac79b0ab15c4b9a9312ea0,vert,, 8go ,tablette supertab k7 kids,159000.0, 1go ,MyTek, 1go   8go  vert
506,7bf87a27a7477ab32ce85573a5fe76e3342f4e8c,rouge,, 8go ,tablette super tab s7g,179000.0, 1go ,MyTek, 1go   8go  rouge
507,7b04319d6b9aa517caa596603442372ba53979a6,purple,, 8go ,tablette super tab s7g,179000.0, 1go ,MyTek, 1go   8go  purple
508,b0428e0149d9c1e2e868580ca7b07a9cc166a753,gris,, 8go ,tablette super tab s7g,179000.0, 1go ,MyTek, 1go   8go  gris
509,82f4d248d44f6a7aa647bc65be0c2120951c5a70,noir,, 8go,tablette samsung galaxy tab,459000.0,"1,5 go",MyTek,"1,5 go  8go noir"
510,149f92ee53fc98707db900e0cd4bec3eab11ea5d,,, 16go ,tablette lenovo tab4 tb x304l,549000.0,2 golpddr3 ,MyTek,2 golpddr3   16go  
511,330fafc4b5577f5abd8efbd023673e4218be5452,noir,, 16go,tablette lenovo tabe10 tb x104x,609000.0, 2 go ,MyTek, 2 go   16go noir
512,14eec7e828ae8b66049716e6dd4e1aa1a3bdc4b1,gold,, 16go ,tablette huawei mediapad t3,619000.0,2go,MyTek,2go  16go  gold
513,bfc18f680da8a73c5246ca59239a086321608488,,, 16go,tablette lenovo yoga tab,819000.0,2go ,MyTek,2go   16go 
514,d7a30759b4e8319357b3ea579ad7903b858a9153,bleu,, 8go ,tablette super tab s7g,179000.0, 1go ,MyTek, 1go   8go  bleu
515,4be03f6951c16e76a393c629bae12a611a561ccb,noir,, 8go ,tablette logicom tab link,189000.0, 1go ,MyTek, 1go   8go  noir
516,f87d8c157f9df5013db380bd674dd0964947f62a,silver,,16go ,tablette versus v730 7\ ,199000.0, 1go ,MyTek, 1go  16go  silver
517,82603709bd40e0702b8124b6d2d7f9271b6f2f7b,gold,,16go ,tablette versus v730 7\ ,199000.0, 1go ,MyTek, 1go  16go  gold
518,b7cc592c9434c41bbddfcbb9765ec9b66c6eb8c5,gold,, 16go ,tablette leagoo leapad x5,199000.0, 1 go ,MyTek, 1 go   16go  gold
519,71a6c97f34ba4f2aef671fe58528ed08ee2cb75c,noir,, 16go ,tablette leagoo leapad x5,199000.0, 1 go ,MyTek, 1 go   16go  noir
520,d90bbba6099bd4746c182861aab52b1a9cf04b58,blanc,, 8go ,tablette logicom 105 10\ ,229000.0, 1go ,MyTek, 1go   8go  blanc
521,35e2148f2b802703c16e30b5dbe39adae400c73f,brown,, 16go (extensiblejusqu'à 256go àl'aided'une cartesd) ,tablette tecno droidpad 701,249000.0, 1go ,MyTek, 1go   16go (extensiblejusqu'à 256go àl'aided'une cartesd)  brown
522,74b7c0d9ea7406baa512ae0900813d0a3c8d0b3d,gris,, 16go (extensiblejusqu'à 256go àl'aided'une cartesd) ,tablette tecno droidpad 701,249000.0, 1go ,MyTek, 1go   16go (extensiblejusqu'à 256go àl'aided'une cartesd)  gris
523,27a5556ccf37fbb58477bd7469c6cfcb8f9e8547,silver,,16go,tablette versus 904q 9\ ,299000.0, 1go ,MyTek, 1go  16go silver
524,6c7e207745cb75860ab07f9d918297367a7d6112,silver,, 8go ,tablette super tab keen,299000.0, 1go ,MyTek, 1go   8go  silver
525,ceb91a186798e00feac07782d7e085b1330cd454,grey,, 16go,tablette huawei mediapad t3,319000.0,1go,MyTek,1go  16go grey
526,3e5e4f06058978b4af0d5544efde2eb5bb3bbbf9,,,16go, huawei   tablette t3   9.6\  4g   ags l09 ,520.0,2 go,Mega.tn,2 go 16go 
527,6acaf858a7d1beeaa21cdb4656550f347aa75f4c,,,16go, logicom   tablette tactile tab 72 8 go wifi ,129.0,2 go,Mega.tn,2 go 16go 
528,beaa685961ae61d738228630f734e729e33f1096,,,8 goextensiblejusqu'à32go, supertab   tablette s7g 3g ,160.0, 1go,Mega.tn, 1go 8 goextensiblejusqu'à32go 
529,d40a5bf8a7fa4569d064767fc80a402b2d2cd042,,, 8go, supertab   tablette k7 kids 7\  wifi ,159.0, 1go,Mega.tn, 1go  8go 
530,8511183ca981dfa5812b1b098e4abbb7efba685e,gold,,8go, versus   tablette v730 7\  3g ,179.0,1go,Mega.tn,1go 8go gold
531,370e71caa7da360cedb9416fe3c66b6a4ca4ef29, noir ,, 8go , logicom   tablette tab link 71 3g ,189.0, 1go ,Mega.tn, 1go   8go   noir 
532,506c6d6ea9a02083dd3a9a93527217273bbed5bc, gold,, 16go , leagoo   tablette leapad x5 7\  3g ,199.0, 1 go ,Mega.tn, 1 go   16go   gold
533,1d2d32838e846fcc2b6df9ad47eae924d2ae49bb,,,16go+portmicrosdjusqu’à200go, samsung   tablette galaxy tab a 2016 sm t585 10 pouces ,829.0,2go,Mega.tn,2go 16go+portmicrosdjusqu’à200go 
534,db3c0383ce34ae81606894ab7ded41d662b0dac9,,,  16go, huawei   tablette mediapad t3 7\  wifi ,284.0,1go,Mega.tn,1go   16go 
535,95906cf06f3a900c7f9821472c428b956226ea5e,,,16go, huawei   tablette mediapad t2 7.0\    4g bgo dl09 ,333.0,1go,Mega.tn,1go 16go 
536,1e8d58a5c43579b7b595c4a75f4370a51d227348, slateblack   ,, 16go, lenovo   tablette yoga tab3 10\    4g za0k0023eg ,632.0,2go ,Mega.tn,2go   16go  slateblack   
537,60ed302f3efcb043b76421cfab7c0f59f2e1ad54,,, 16go, apple   ipad 9.7\  32 go wifi mp1j2nf/a ,1759.0,2go ,Mega.tn,2go   16go 
538,bbe4a7609b1712518e46a4eeafc1880ddfc0da9b,,, 16go, apple   ipad mini 64g cellular ,1240.0,2go ,Mega.tn,2go   16go 
539,83f0382af128f57d07dcf9ea2a930d318b1db9c2,,,16go, apple   ipad mini ,769.0,2go ,Mega.tn,2go  16go 
540,4de3da766bfab409549d6ce388039f18f68689ef, noir ,, 8go extensiblejusqu'à 64go viamicrocartesd/sdhc , vega   tablette bravio 7\  4g ,167.0, 1 go,Mega.tn, 1 go  8go extensiblejusqu'à 64go viamicrocartesd/sdhc   noir 
541,0ca5d70a8d3ca1ae54b806c67ad3abe881898f99,,,16go, versus   tablette 904q 9\  3g ,299.0, 1go ,Mega.tn, 1go  16go 
542,7ba731935b339294ac9a2811ea79a794cc3492de,,,16go, apple   ipad mini 32g cellular ,999.0, 1go ,Mega.tn, 1go  16go 
543,204a7839fbd2f175aad476d13036737d78097417,,,16go, lenovo   tablette tab3 710i / 7\  / 3g   za310020eg ,259.0,1go,Mega.tn,1go 16go 
544,5cde5e57352db23c963fcfd9834f09bf56d42808, noir,, 16go , lenovo   tablette tab4 tb x304l 2go 16go 4g   za2k0071eg ,549.0,2 golpddr3 ,Mega.tn,2 golpddr3   16go   noir
545,1bb88883812310b5647786abdaad9e9c045200f5,blanc,,8go, logicom   tablette la tab 105 / 10\  / wifi ,229.0,1go,Mega.tn,1go 8go blanc
546,ff53328042a2b9e21a73caedfda03989953555a5,darkbrown ,, 16go (extensiblejusqu'à 256go àl'aided'une cartesd) , tecno mobile   tablette droidpad 701 7\  16 go ,259.0, 1go ,Mega.tn, 1go   16go (extensiblejusqu'à 256go àl'aided'une cartesd)  darkbrown 
547,8452e75d976552c0323047a953c6248fbc4dca9f,,,interne 8go, supertab   tablette a7 8go wifi ,129.0, 512mo,Mega.tn, 512mo interne 8go 
548,1e1b4ab442ae0b7784b338018223ae11a4110a30,,, 16go, lenovo   tablette tab3 730x 7\  4g ,299.0,1go,Mega.tn,1go  16go 
549,a594bb718831f50a1958d7044b55f122862ff485,,, 16go, supertab   tablette r10 3g ,299.0, 1go,Mega.tn, 1go  16go 
550,e95cfdda3b779ab859abac2405d7fae032975b63,,,8go.processeurquad, samsung   tablette galaxy tab 4 t231 ,449.0, 1go,Mega.tn, 1go 8go.processeurquad 
551,bb755cf8a961263eb4333da5bd499e8c67e425fb,,,8go.processeurquad, samsung   tablette galaxy tab s3 10\  sm t825 ,1899.0, 1go,Mega.tn, 1go 8go.processeurquad 
